cs_level|direction|sentence
2|EN_BASE|My dog gets so 無邪気 at the park, running around with total 自由.
2|EN_BASE|She noticed a 野良猫 sitting on the fence with surprising 落ち着き.
2|EN_BASE|The rabbit's 毛並み was incredibly soft, and it moved with quiet 優雅さ.
2|EN_BASE|Have you ever seen a bird display such 鮮やか colors and raw 生命力?
2|EN_BASE|Our hamster is full of 好奇心 and seems to have endless 元気.
2|EN_BASE|The turtle at the aquarium moved with 慎重さ, which gave the whole tank a 静寂 feel.
2|EN_BASE|I love how horses carry themselves with such 誇り and natural 品格.
2|EN_BASE|The shelter dog had a look of 不安 in its eyes, but also a deep 温かさ.
2|EN_BASE|Is your cat's 夜行性 behavior keeping you up, or have you adjusted to its 習慣?
2|EN_BASE|That parrot repeated everything with perfect 正確さ and a kind of cheeky 自信.
2|EN_BASE|The fox moved through the forest with 俊敏さ, blending into the 静けさ of the trees.
2|EN_BASE|My neighbor's dog barks at every stranger, which seems to come from deep 警戒心 rather than 悪意.
2|EN_BASE|The goldfish swam in 円形 patterns, filling the room with a quiet 安らぎ.
2|EN_BASE|Watching the cat groom itself is almost 神秘的, like some kind of daily 儀式.
2|EN_BASE|Her guinea pig made the most 愛らしい sounds, each one full of tiny 個性.
2|EN_BASE|The puppy showed remarkable 集中力 during training, and the trainer praised its 素直さ.
2|EN_BASE|Wild elephants have a sense of 家族 that gives their herds a profound 結束力.
2|EN_BASE|He described the snake's scales as 繊細 in texture and remarkable in 対称性.
2|EN_BASE|The owl's 鋭さ of vision at night seems almost beyond what feels like natural 能力.
2|EN_BASE|Cats show 本能 more openly than dogs do, and that raw 野生 side is fascinating.
2|EN_BASE|The deer appeared at dawn with such 自然体 grace, radiating pure 無垢さ.
2|EN_BASE|Have you noticed the 繊細 balance your fish tank needs to maintain real 均衡?
2|EN_BASE|Your dog's 忠実さ never goes unnoticed, and that deep 絆 between you two is obvious.
2|EN_BASE|The crows in this park show 知性 far beyond most birds, and their 協調性 is remarkable.
2|EN_BASE|The lizard sat perfectly still in the sun, radiating a kind of 余裕 and total 無関心.
2|EN_BASE|Please handle the baby chicks with 丁寧さ — they are fragile creatures full of 可能性.
2|EN_BASE|The wolf's 遠吠え echoed across the valley, filling the night with raw 孤独.
2|EN_BASE|My cat has incredible 感受性 and always senses my mood with quiet 洞察力.
2|EN_BASE|The octopus at the marine park displayed astonishing 柔軟性 and almost eerie 知恵.
2|EN_BASE|That old barn cat had a certain 風格 about it, carrying years of 経験 in its slow walk.
2|EN_BASE|Her dog's 素朴さ was charming — no tricks, no drama, just pure 誠実さ.
2|EN_BASE|The way dolphins communicate has a 複雑さ that hints at genuine 知性.
2|EN_BASE|Wild birds seem to lose their 警戒心 around her, drawn in by her calm 存在感.
2|EN_BASE|Taking care of a sick animal requires a lot of 忍耐 and consistent 献身.
2|EN_BASE|The aquarium's largest tank created an atmosphere of 神秘 that left visitors in 圧倒.
2|EN_BASE|That dog's 表情 changes so quickly — one moment full of joy, the next 真剣.
2|EN_BASE|The hedgehog curled up with quiet 防衛本能, its 緊張 slowly fading in her hands.
2|EN_BASE|Watching ants work together reveals a stunning 組織力 and shared sense of 目的.
2|EN_BASE|The retired working dog now lives in 平和, enjoying every moment of earned 休息.
2|EN_BASE|A kitten's 無邪気 play reminds us of something we adults have lost — a sense of 純粋さ.
2|JP_BASE|今朝のfogがとても thick で、前が見えなかった。
2|JP_BASE|このhumidityは本当にunbearableだから、早く秋になってほしい。
2|JP_BASE|今年の winter は unusually 暖かくて、雪がほとんど降らなかった。
2|JP_BASE|あの blizzard の中を、それでも commute しようとする人がいる。
2|JP_BASE|今週末はovercastの空が続いて、outdoor イベントが心配だ。
2|JP_BASE|あの sleet のせいで道路が slippery になって、車が何台も止まった。
2|JP_BASE|今日はclear skiesが広がって、気温もperfectだから散歩日和だ。
2|JP_BASE|台風が来る前の muggy な空気は、storm の前触れだと思う。
2|JP_BASE|山の上では、snowdriftが knee-deep になっていて近づけなかった。
2|JP_BASE|その rainbow は unusually 鮮やかで、二重になって空にかかっていた。
2|JP_BASE|今朝のfrost は overnight で降りたらしく、庭の花が全部傷んでしまった。
2|JP_BASE|冬になると、indoor での過ごし方が cozy になって好きだ。
2|JP_BASE|秋のcrisp な空気の中で、harvest の季節を感じる。
2|JP_BASE|あの fog bank が突然 dense になって、灯台が見えなくなった。
3|EN_BASE|My 本音 about this game is that the final boss fight felt surprisingly 地味 after such a 豪華 buildup.
3|EN_BASE|The 雰囲気 in that dungeon was so thick that even veteran players felt genuine 恐怖 creeping in with every 一歩.
3|EN_BASE|Did you notice how the game's 余裕 difficulty curve let newcomers keep up while still giving 熟練者 real challenge at every 節目?
3|EN_BASE|She played with such 丁寧 precision that her 上位 ranking on the leaderboard came as no surprise to anyone in the 仲間 group.
3|EN_BASE|The 建前 reason they patched out that exploit was balance, but the 本音 was clearly about protecting the 収益 model.
3|EN_BASE|After forty hours the open world still felt 新鮮, which is a real 証拠 of how much 工夫 the developers put into the design.
3|EN_BASE|His 独特 playstyle confused opponents so consistently that rivals started calling his signature move a kind of 奥義 within the 競技 scene.
3|EN_BASE|The loading screen artwork was 繊細 enough to function as standalone illustration, giving the long waits a certain quiet 風情 that most 大作 games lack.
3|EN_BASE|Can you really call yourself a 上級者 if you've never tried a full 縛り run with only 最低限 equipment?
3|EN_BASE|The guild's internal 対立 reached a peak when the raid leader refused to acknowledge anyone else's 意見 despite three nights of crushing 失敗.
3|EN_BASE|What makes this RPG's 世界観 so compelling is the way small environmental details quietly reinforce the broader 歴史 without ever feeling 過剰.
3|EN_BASE|I appreciated that the game never talked down to me, trusting my 判断力 to navigate a genuinely 複雑 system without constant 説明.
3|EN_BASE|The speedrunner's 技量 was undeniable, but the real crowd reaction came during those moments of pure 即興 improvisation between 難所.
3|EN_BASE|Playing as a 孤独 wanderer with no dialogue options gave the story a raw, 切実 weight that more talkative protagonists rarely achieve in the 現代 genre.
3|EN_BASE|Her 分析 of the enemy AI patterns was so thorough that the whole team called her the 頭脳 before any important 本番 match.
3|EN_BASE|The game rewards 地道 grinding in ways that feel meaningful rather than tedious, which reflects a surprisingly mature design 哲学 throughout every 段階.
3|EN_BASE|Few players realized the hidden 伏線 planted in the tutorial would pay off so 劇的 in a 終盤 twist no one saw coming.
3|EN_BASE|The co-op mode thrives on 阿吽 communication, the kind of 無言 teamwork that only develops after hundreds of hours of shared 経験.
3|EN_BASE|What really separates 一流 players from the rest isn't raw speed but the calm 冷静 they maintain under pressure and their deep 読み of opponents.
3|EN_BASE|This game's 独自 crafting system turns every resource decision into a small but real 葛藤, which keeps even the most 単調 stretches interesting.
3|EN_BASE|The 壮大 orchestral score hits 最高潮 exactly when the narrative stakes feel most 切迫, and that synchronization feels almost unfair.
3|EN_BASE|I honestly wasn't prepared for how 鮮明 the memory of that final cutscene would remain, proof that genuine 感動 in games can outlast any 流行.
3|EN_BASE|The 無双 mode felt satisfying at first, but without any real 緊張感 the 快感 of victory quickly hollowed out.
3|EN_BASE|Veteran critics called the art direction 斬新, yet its deeper appeal was the 温かみ it brought to an otherwise 殺伐 post-apocalyptic setting.
3|EN_BASE|The developer's 誠実 response to the community backlash restored a lot of goodwill, a rare example of genuine 謙虚 from a major 企業.
3|EN_BASE|That character's 儚い arc hit harder than any dramatic death scene could, leaving a persistent 余韻 long after the 結末 credits rolled.
3|EN_BASE|The game's 奇妙 economy makes 最序盤 gold feel precious in a way that most later 報酬 can never quite replicate.
3|EN_BASE|She described the final dungeon design as 執拗, but I'd use the kinder word 徹底 because it never felt punishing without 意図.
3|EN_BASE|The patch brought 劇的 balance changes and the whole ladder shifted 大幅 in a single week, reshaping every existing 戦略.
3|EN_BASE|His 冷徹 playstyle earned respect in ranked matches, but in casual lobbies that same 無表情 demeanor made him feel like a different kind of 強敵.
3|EN_BASE|The game's richest 醍醐味 only becomes apparent after a second playthrough, when every 伏線 resolves with quiet 必然 clarity.
3|EN_BASE|Despite a rocky launch the studio maintained a 真摯 post-release support schedule that turned early 不満 into lasting community 信頼.
3|EN_BASE|The 堅実 support character rarely gets highlight clips, but their quiet 貢献 shapes every high-stakes 勝負 in ways casual viewers never notice.
3|EN_BASE|There's a particular 侘び quality to games that age poorly in public memory, a reminder that 流行 is no guarantee of 本質 lasting worth.
3|EN_BASE|The multiplayer's 熱狂 is contagious, but without 節度 that same energy turns every lobby into 混乱 within minutes.
3|EN_BASE|I love how the 序盤 lore feels 断片的, rewarding players who pay attention with a richer 全体像 than the main quest ever explains directly.
3|EN_BASE|Critics dismissed it as 地味 on first glance, but the game's 精巧 level design and quiet 余韻 earned it a devoted cult following over time.
3|EN_BASE|The character creator's 自由度 is staggering, letting players express a 繊細 sense of personal identity that most 大手 studios still overlook.
